,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,gender_Male,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
8887,0,1,0,0.0884501949277319,1,1,0,0,0,0,0,0,1,0.591945051457145,0.06610448140809097,1,1,0,0,0,0,0,0
8888,0,1,0,0.2369309562439772,1,1,0,0,1,1,1,1,1,0.8580951585671572,0.20921617294555878,0,1,0,0,0,0,0,0
8889,0,0,0,0.5848010923341967,1,1,0,0,1,0,0,0,0,0.639738673963001,0.40713271202156065,1,1,0,0,0,1,0,0
8890,0,0,0,0.016412502514698543,1,0,0,1,0,0,0,0,1,0.3477324743258985,0.010729063529198241,1,0,0,0,0,0,0,1
8891,0,0,0,0.3182481887123586,1,1,1,0,0,0,0,0,0,0.36258052945061314,0.14732615917494396,1,0,0,0,0,0,1,0
8892,1,0,0,0.021138149086610186,1,1,0,0,0,0,0,1,1,0.6896607268092545,0.023740551155334362,0,1,0,0,0,0,1,0
8893,1,0,0,0.5108865443461358,1,1,0,0,0,0,1,1,1,0.7713767273286599,0.4105383015894012,1,1,0,0,0,0,0,0
8894,1,0,0,0.0,0,0,0,0,0,0,0,0,1,0.06820049922225178,0.0007274579012042817,0,0,0,0,0,0,1,0
8895,0,1,1,0.9403542244277191,1,1,1,0,1,0,1,1,1,0.8661120925831977,0.8349149805921501,1,0,0,0,1,0,1,0
8896,0,0,0,0.8283521244111883,1,1,0,1,0,1,1,1,1,0.8890938601443711,0.7546782182482424,0,1,0,1,0,1,0,0
8897,1,0,0,0.39707768759910456,1,1,0,1,0,0,1,0,1,0.7143974618977801,0.29972230544396633,0,1,0,0,0,0,1,0
8898,0,0,0,0.144210268977518,1,0,0,0,0,0,0,0,1,0.009352092143642955,0.025034850194073924,1,0,1,0,0,0,0,1
8899,1,1,0,0.90780088454497,1,1,0,1,1,0,1,1,1,0.8741918087477338,0.8088379112793797,0,1,0,0,0,0,1,0
8900,1,0,0,0.3272563731947531,1,1,0,1,0,0,1,0,1,0.7983718473858432,0.2727856670637085,1,1,0,0,0,0,1,0
8901,0,0,0,0.03577234501178803,1,0,0,0,0,0,0,0,0,0.0170497105711037,0.0072072717145850815,0,0,1,0,0,0,0,1
8902,0,0,0,0.04429721232779769,1,1,0,0,0,0,0,0,0,0.5578480047878764,0.029871537944012285,1,1,0,0,0,0,1,0
8903,0,1,0,0.0,0,0,0,0,0,0,0,0,1,0.06517412935323383,0.0006923609508423722,0,0,0,0,0,0,1,0
8904,0,0,0,0.23455490293389708,1,0,0,0,1,1,1,1,1,0.8615182588771395,0.20627215497953774,0,1,0,0,0,0,1,0
8905,0,0,0,0.7159863588836571,1,1,0,0,0,0,1,0,0,0.6783285632662472,0.5103396340114131,1,1,0,0,0,0,0,0
8906,0,0,0,0.03424571332250594,1,1,0,0,1,0,1,0,1,0.7121931322339531,0.03277397908862352,0,1,0,0,0,0,1,0
8907,1,0,0,0.13702966078502968,1,1,0,0,0,0,1,1,1,0.7622961077244917,0.12148662237308323,0,1,0,0,0,0,1,0
8908,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0.01491867632793597,0.00010954615404541492,1,0,1,0,0,0,0,1
8909,0,0,0,0.23933707408421434,1,1,0,0,1,0,1,1,1,0.8173306026318425,0.20775252195812513,0,1,0,0,0,0,1,0
8910,0,0,0,0.04225352112676056,1,1,0,1,0,0,0,0,0,0.5964739636857692,0.03447796378612629,0,1,0,0,0,0,0,0
8911,0,1,0,0.35804581759755355,1,1,0,0,1,0,1,1,1,0.8214713900005708,0.3042327206137284,1,1,0,0,0,0,1,0
8912,0,0,0,0.0,1,1,0,0,1,0,1,1,1,0.816887299144851,0.009410013104553142,1,1,0,0,0,0,1,0
8913,0,0,0,0.2776525915267141,1,1,0,0,1,0,0,0,1,0.6178366519854632,0.1896732430240587,1,1,0,0,0,0,1,0
8914,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0.5229425006310622,0.006001121776300686,0,1,0,0,0,0,0,1
8915,0,0,0,0.8650799833498914,1,1,0,1,1,0,1,1,1,0.9195713102812809,0.7934865849690392,1,1,0,1,0,0,0,0
8916,0,0,1,0.0,1,0,0,0,0,0,0,1,0,0.5251247621183398,0.006026429562992517,0,0,0,0,0,0,1,0
8917,1,0,0,0.11712277180614891,1,1,0,1,1,0,1,1,1,0.8667409354579539,0.11131502105628006,0,1,0,0,0,0,1,0
8918,0,0,0,0.48825441020408483,0,0,0,0,1,0,1,1,1,0.30573791672880496,0.19670973104090395,0,0,0,0,0,0,0,0
8919,0,0,0,0.12316525270737194,1,0,0,0,0,0,0,0,0,0.019070611335618354,0.020823762646661095,1,0,1,0,0,0,0,0
8920,1,0,0,0.5741670562100357,1,0,0,1,0,1,1,1,1,0.8578920592658945,0.5031585561814909,0,1,0,0,0,1,0,0
8921,0,0,0,0.0,1,0,0,0,0,0,1,0,1,0.6086427542159706,0.006994991553046973,0,1,0,0,0,0,0,0
8922,0,0,0,0.1582668599583083,1,0,0,0,1,0,0,0,1,0.3274859193489493,0.07621271272962438,1,0,0,0,0,0,1,0
8923,0,1,0,0.4473341265568377,0,0,0,1,1,0,1,1,0,0.38840784681819607,0.2129959675263886,0,0,0,0,0,1,0,0
8924,1,1,0,0.4313046733043804,1,1,0,0,0,0,1,1,1,0.7452581824995888,0.3411952512354338,1,1,0,0,0,0,1,0
8925,0,0,0,0.03977993902549378,1,1,0,0,0,0,1,1,1,0.8013765323660329,0.04008011649346378,1,1,0,0,0,0,0,0
8926,1,0,0,0.09859863596282506,1,1,0,0,0,0,0,0,1,0.5608951719329827,0.06276255538044169,0,1,0,0,0,0,1,0
8927,0,0,1,0.013322367336776022,1,0,0,0,0,0,0,0,0,0.015866555304389168,0.001872385472734159,1,0,1,0,0,0,0,1
8928,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0.019004020708971895,0.00015692408045830554,1,0,1,0,0,0,0,1
8929,0,0,0,0.01258252550322777,1,0,0,0,0,0,0,0,1,0.2561628373695844,0.00786321417250729,1,0,0,0,0,0,1,0
8930,1,0,0,0.6502365540343047,1,1,1,1,1,0,1,1,0,0.982031101890336,0.6151511065432208,0,1,0,0,0,0,1,0
8931,0,1,0,0.5136106179609518,1,1,0,0,1,0,1,1,1,0.8339795653109617,0.4461693935622168,0,1,0,0,0,0,1,0
8932,0,0,0,0.15611132105353256,1,1,0,0,0,0,0,0,0,0.050412504021905974,0.02997696351198749,1,0,1,0,0,0,0,0
8933,0,0,1,0.11417929518181288,1,1,0,0,0,0,0,1,0,0.7614179749239434,0.095277383158449,1,1,0,0,0,0,1,0
8934,0,0,0,0.09688040069214958,1,0,0,0,0,0,0,0,1,0.2676314697634683,0.047620123936155064,1,0,0,0,0,0,0,1
8935,0,0,0,0.21853955764443922,1,1,0,1,0,0,0,0,1,0.6195928960428053,0.15154534027982705,1,1,0,0,0,0,1,0
8936,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.10575495442383175,0.0011629786429258123,1,0,0,0,0,0,0,1
8937,1,0,0,0.3881553852715557,1,1,0,0,0,1,1,1,0,0.8204029806228448,0.32959300684463133,0,1,0,0,0,0,1,0
8938,0,1,1,0.045592321166741695,1,0,0,1,0,1,0,0,0,0.384606897162445,0.0273008909041035,0,0,0,0,0,0,0,1
8939,0,0,0,0.010039604563304322,1,0,0,0,0,0,0,1,1,0.6190226892616003,0.014534666029898958,1,1,0,0,0,0,1,0
8940,1,0,0,0.0,1,1,0,0,0,0,0,0,1,0.5587064676616916,0.006415878144472653,1,1,0,0,0,0,1,0
8941,0,0,0,0.01818894660647613,1,1,0,0,0,0,1,1,1,0.7731140454707537,0.021436665721517048,0,1,0,0,0,0,1,0
8942,0,0,0,0.7612645789510113,1,1,0,1,0,1,0,1,1,0.7580362219384321,0.5791339642691532,0,1,0,0,0,0,1,0
8943,0,0,0,0.1659108070081236,1,0,0,1,1,0,0,0,1,0.6251855326417189,0.1063812004635838,0,1,0,0,0,0,1,0
8944,1,0,0,0.19019674082855334,1,0,0,0,0,0,0,1,1,0.6083096423678093,0.12708663317574043,1,1,0,0,0,0,1,0
8945,0,0,0,0.8444123092240109,1,1,0,0,1,0,1,1,1,0.790641779847469,0.698046884790786,1,1,0,1,0,0,0,0
8946,0,1,1,0.36183973551400594,1,0,1,0,0,0,1,0,1,0.49351687709335756,0.21264384401775627,0,0,0,1,0,0,0,0
8947,1,0,0,0.018258012351002634,1,0,0,0,0,0,0,0,1,0.5148884417221651,0.015236322911963435,0,1,0,0,0,0,0,1
8948,0,0,1,0.5942608911123646,1,0,0,0,1,0,1,1,1,0.7739483694486222,0.49177538024208195,0,1,0,1,0,0,1,0
8949,1,0,0,0.8861716222004963,1,0,0,1,0,0,0,0,1,0.6168137066935151,0.581482962818392,0,1,0,0,0,1,0,0
8950,0,1,1,0.008435764722898212,0,0,0,1,0,0,0,0,0,0.11871923529374195,0.0032053134498689247,1,0,0,0,0,0,1,0
8951,0,0,0,0.16449810489490765,1,0,0,0,0,0,0,0,0,0.016945826102889413,0.027052498434703004,0,0,1,0,0,0,0,0
8952,1,1,0,0.027361174821409453,1,1,0,0,0,0,1,1,1,0.7598441706161191,0.02947845473127378,1,1,0,0,0,0,1,0
8953,0,0,0,0.03695001608904362,1,1,0,0,0,0,0,0,1,0.5583962929640188,0.026894709311692952,1,1,0,0,0,0,1,0
8954,0,0,0,0.036393556307612734,1,0,0,0,0,0,0,0,0,0.5159040627953668,0.026385340859495808,0,1,0,0,0,0,1,0
8955,0,1,1,0.4225352112676057,1,0,0,0,1,1,1,1,1,0.8278292585095399,0.3521936317053708,0,1,0,0,0,0,1,0
8956,0,0,0,0.04785717540431174,1,0,0,0,0,0,0,0,1,0.29432988544326577,0.02275783293518816,0,0,0,0,0,0,0,1
8957,0,1,0,0.11528984461105049,1,0,0,1,1,1,1,0,1,0.7578496460362808,0.10153158147717857,1,1,0,0,0,0,0,1
8958,0,0,0,0.09709256679314845,1,0,0,0,0,0,1,0,1,0.3990443597647985,0.05569332033591795,0,0,0,0,0,0,0,1
8959,0,0,0,0.024298048058527838,1,1,0,0,0,0,0,0,1,0.5593901457409068,0.02186684816465754,1,1,0,0,0,0,1,0
8960,0,0,0,0.7356967277903571,1,1,0,1,1,0,1,1,1,0.8735565398956554,0.6556917254703456,0,1,0,0,0,0,1,0
8961,0,1,1,0.0,1,0,0,0,0,0,0,0,1,0.5118116656711161,0.00587203697206868,0,1,0,0,0,0,0,1
8962,1,0,0,0.11198115509427786,1,1,0,0,1,0,1,1,1,0.8184570527246828,0.10326629027925432,1,1,0,0,0,0,1,0
8963,0,1,0,0.47106049168736636,1,1,0,0,0,0,0,0,1,0.6003540182360388,0.30286347066693037,0,1,0,0,0,1,0,0
8964,0,0,0,0.7088167582254754,1,1,0,0,0,0,1,0,0,0.6938798973127325,0.5158424599082544,0,1,0,0,0,0,0,0
8965,1,1,0,0.7147300368836067,1,1,0,1,1,0,0,0,1,0.6585380367498013,0.49193546439078123,0,1,0,0,0,0,1,0
8966,0,0,1,0.45202351777626976,1,0,0,0,1,0,1,0,1,0.7477102316303678,0.35787009054566044,0,1,0,1,0,0,1,0
8967,0,0,0,0.0022330675572801925,1,0,0,1,0,0,0,0,1,0.5743236940712807,0.00812831546582192,0,1,0,0,0,0,1,0
8968,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0.019450021902536772,0.00016209637678340022,1,0,1,0,0,0,0,1
8969,0,1,0,0.25739567543410496,1,1,0,0,0,1,1,0,1,0.7665212384355983,0.2183746346477575,0,1,0,0,0,1,0,0
8970,0,1,1,0.37329466750547374,1,0,0,0,0,0,0,1,1,0.648939136414606,0.2586788477023944,0,1,0,0,0,0,1,0
8971,1,0,0,0.12826207577229398,1,0,0,0,0,0,0,1,1,0.6604111589648415,0.09821750343723722,0,1,0,0,0,1,0,0
8972,0,0,0,0.31985695819997795,1,0,0,0,0,0,0,0,1,0.517117778896407,0.18817796262162395,1,1,0,0,0,0,0,0
8973,0,0,0,0.26760563380281693,1,1,0,0,0,0,1,0,1,0.6940864228219762,0.20046460844990593,1,1,0,0,0,0,1,0
8974,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0.6207836720188709,0.0071357903343984,1,1,0,0,0,0,1,0
8975,0,1,0,0.7105748686119926,1,0,0,1,1,0,1,1,1,0.8495082893084721,0.6133950747727644,0,1,0,0,0,1,0,0
8976,0,0,0,0.04968093606064546,1,1,0,0,0,0,1,0,1,0.6682855133618147,0.04426645631154369,0,1,0,0,0,0,1,0
8977,0,0,0,0.1612676077363678,1,1,0,0,0,0,0,0,1,0.6013233847779265,0.1084613444391342,0,1,0,0,0,0,1,0
8978,1,0,0,0.7008222454114311,1,1,0,0,1,1,1,1,1,0.8653755051136105,0.622794959253546,0,1,0,0,0,0,1,0
8979,0,0,0,0.06648074804451475,1,0,1,1,0,0,0,0,0,0.3772740291875439,0.04031994013342744,0,0,0,0,0,0,1,0
8980,0,0,0,0.02459219691402041,1,0,0,0,0,0,0,0,1,0.26803285869696286,0.01246931373745537,1,0,0,0,0,0,1,0
8981,1,0,0,0.02616997873361485,1,0,0,0,0,0,0,0,0,0.2668752811438475,0.011832988376761345,0,0,0,0,0,0,1,0
8982,0,1,1,0.650393218371501,1,1,0,0,0,0,1,0,0,0.6627695790461618,0.46945920516187967,0,1,0,0,0,0,1,0
8983,0,0,0,0.05348978772525348,1,0,0,0,1,1,1,0,0,0.5001950310256523,0.0367789194918618,0,0,0,0,0,0,0,0
8984,0,0,0,0.18103120494348135,1,0,0,0,1,0,1,0,1,0.6581512452852628,0.13725182122316912,0,1,0,0,0,0,1,0
8985,0,1,1,0.018754290554916554,1,0,0,0,0,0,0,1,0,0.6181818289717718,0.01847079751129487,0,1,0,0,0,0,1,0
8986,1,1,0,0.8922041020280131,1,1,0,1,1,0,1,1,1,0.8428902433896445,0.7523689483415266,1,1,0,0,0,0,1,0
8987,0,0,1,0.6528023906408839,1,1,0,0,0,1,1,1,1,0.8748480312704298,0.5875314904246316,1,1,0,0,0,0,0,0
8988,1,0,0,0.014084507042253521,1,1,0,0,0,0,0,0,1,0.6698468601381063,0.015872990417799503,1,1,0,0,0,0,0,1
8989,0,1,0,0.17881342917711684,1,1,0,1,0,0,0,0,1,0.6250408700759866,0.13038320409893112,1,1,0,0,0,0,0,0
8990,0,0,0,0.01262869367599201,0,0,0,0,0,0,0,0,1,0.07105939416462888,0.0038019412617989667,1,0,0,0,0,0,0,1
8991,1,0,0,0.45214160298285355,1,1,0,0,0,0,0,1,1,0.665758889161605,0.32960165594674457,1,1,0,0,0,1,0,0
8992,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.59136918585549,0.006794669187454044,1,1,0,0,0,0,0,1
8993,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0.05710558154425996,0.000598789631340656,1,0,0,0,0,0,1,0
8994,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0.26722364979118624,0.0030355385188107794,1,0,0,0,0,0,0,1
8995,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.16173952956738835,0.001812234332047373,0,0,0,0,0,0,0,1
8996,0,0,0,0.1780856346040541,0,0,0,0,0,0,0,0,1,0.05890257237633614,0.03512158634032455,0,0,0,0,0,0,1,0
8997,0,0,0,0.47239304202888754,0,0,0,1,1,0,0,0,1,0.24402660675640053,0.16744533284057664,1,0,0,1,0,0,0,0
8998,0,1,1,0.007404822593592611,1,0,0,0,0,0,0,0,1,0.2733190487459078,0.005729479108492591,1,0,0,0,0,0,0,0
8999,0,0,0,0.007989655971057757,1,1,0,0,0,0,0,1,0,0.6715748601254277,0.013368999256406854,0,1,0,0,0,0,0,1
9000,0,1,1,0.08549252294105869,1,1,0,1,1,0,0,0,1,0.6610435438574073,0.06487902687520578,0,1,0,0,0,0,0,0
9001,0,0,0,0.07516526733156566,1,1,0,0,1,0,1,1,1,0.8079715711153203,0.06884328532977707,1,1,0,0,0,0,1,0
9002,0,1,1,0.6839040394922581,1,1,0,1,1,0,0,0,1,0.6677592023717713,0.46957572666797814,1,1,0,0,0,0,1,0
9003,0,0,0,0.09667584604256838,1,0,0,0,0,0,0,0,1,0.26481018678791796,0.03446570563126482,1,0,0,0,0,0,1,0
9004,0,1,0,0.0651995496236761,1,0,0,0,1,0,1,1,1,0.7663474470673164,0.060800433990446344,1,1,0,0,0,0,1,0
9005,0,0,0,0.08834784192741073,1,1,0,0,0,0,1,0,1,0.6683982814029085,0.06893563202528635,1,1,0,0,0,0,1,0
9006,0,1,0,0.1650252634965747,0,0,0,0,1,0,1,1,1,0.3018388971992231,0.06641842297474976,0,0,0,0,0,0,1,0
9007,0,0,0,0.03730673269911463,1,0,0,0,0,0,0,1,0,0.3722486086184684,0.018806595180363473,1,0,0,0,0,0,0,0
9008,1,0,0,0.1323503149759215,1,1,0,1,1,0,1,1,1,0.8655755107195044,0.1259086250514537,0,1,0,0,0,0,1,0
9009,0,1,0,0.7285561981557668,1,1,0,1,0,0,1,1,0,0.8519184946744407,0.6399000190674623,0,1,0,1,0,0,1,0
9010,1,0,0,0.07482008307540043,1,0,0,1,0,0,0,0,1,0.5607013641259043,0.05170677731730931,1,1,0,0,0,0,1,0
9011,0,0,0,0.08418726778708996,1,0,0,0,1,0,0,0,1,0.5683152859945059,0.057925614315787015,0,1,0,0,0,0,0,0
9012,0,0,0,0.5153653288468154,1,1,1,1,1,0,1,1,1,0.9349359065190935,0.46743183928828724,0,1,0,0,0,0,0,0
9013,1,0,0,0.02457201445449001,1,1,0,0,0,0,1,0,1,0.6831733211237865,0.026281289979239012,0,1,0,0,0,0,1,0
9014,0,0,0,0.06396375643009153,1,0,0,0,0,0,1,1,1,0.7188297550861776,0.048129573661915226,0,1,0,0,0,0,1,0
9015,0,0,0,0.21207461666847777,1,0,1,0,0,0,1,1,1,0.7736176669608181,0.17700248831520893,0,1,0,0,0,0,1,0
9016,0,0,0,0.09931665540355905,1,1,0,0,0,0,1,1,1,0.7627933646163434,0.0788444118575074,0,1,0,0,0,0,1,0
9017,1,1,0,0.15676421622252806,1,1,0,1,0,0,0,0,1,0.6233645686777826,0.10785736161006507,0,1,0,0,0,0,0,0
9018,0,1,0,0.8450653324368238,1,1,0,1,1,0,1,1,1,0.8686560742768558,0.7226630742541366,1,1,0,0,0,0,1,0
9019,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0.014676951273327875,0.00010674285748551219,1,0,1,0,0,0,0,1
9020,0,0,0,0.20142888176669177,1,0,0,1,0,1,0,0,0,0.36698945987615683,0.09162638635918599,0,0,0,0,0,0,0,1
9021,0,0,0,0.36433719645646273,1,0,0,0,1,0,1,1,1,0.7667687971950565,0.29435869220152094,0,1,0,0,0,0,1,0
9022,1,0,0,0.020736825220896416,1,0,0,0,0,0,0,0,1,0.5202181229087472,0.017655067473935526,0,1,0,0,0,0,1,0
9023,0,1,0,0.24266202879424337,1,1,1,0,0,0,1,1,1,0.7959555181674034,0.19895436762033009,0,0,0,0,0,0,1,0
9024,0,0,0,0.04225352112676056,1,0,0,0,0,0,0,0,1,0.5398722359890071,0.03331197346709674,1,1,0,0,0,0,0,0
9025,0,0,0,0.021089237403746186,1,1,0,0,0,0,0,0,0,0.6153009360066073,0.01953864034845742,0,1,0,0,0,0,0,1
9026,0,1,0,0.09859154929577466,1,1,0,0,0,0,0,1,1,0.6569090112979643,0.07384681469750914,0,1,0,0,0,0,1,0
9027,0,0,0,0.4810410267927921,1,0,0,0,1,1,0,0,1,0.6182848857715135,0.330694811753816,0,1,0,0,0,0,1,0
9028,0,1,0,0.016814710130222635,1,0,0,0,0,1,1,0,1,0.6719892701082367,0.019647174315039678,1,1,0,0,0,0,1,0
9029,0,0,0,0.7923856836231424,1,1,0,0,1,1,1,1,1,0.8584732728644165,0.701956274508547,1,1,0,1,0,0,1,0
9030,1,1,0,0.030085412731825224,1,1,0,0,0,0,0,0,0,0.5881926637671508,0.024853281561129925,0,1,0,0,0,0,1,0
9031,0,1,0,0.239289073871897,1,1,0,0,0,0,0,1,1,0.6712412946695272,0.1755296303904761,0,1,0,0,0,0,1,0
9032,0,0,0,0.012681095890529081,1,0,0,0,0,0,1,0,0,0.6035357205752854,0.013652604687252278,0,1,0,0,0,0,1,0
9033,0,1,0,0.971830985915493,1,1,1,0,1,1,0,0,0,0.7264063194630062,0.737586251423876,0,0,0,0,1,0,0,0
9034,0,0,0,0.0049636462825471215,1,0,0,1,0,0,0,0,1,0.4691683893230214,0.007087541805426055,0,0,0,0,0,1,0,0
9035,0,0,0,0.04926286714247442,1,0,0,0,0,0,0,0,1,0.49952704356468935,0.033748537164804436,1,1,0,0,0,0,1,0
9036,0,0,0,0.34478740582236084,1,1,0,0,0,0,0,0,1,0.5634675328292618,0.20743608909923056,0,1,0,0,0,0,0,0
9037,1,0,0,0.5903609335472049,1,1,1,1,1,0,1,1,1,0.9325771062648259,0.547160525041013,0,1,0,0,0,0,1,0
9038,0,0,0,0.009498955523711253,0,0,0,0,0,0,0,0,0,0.06500636173080011,0.002332509188093381,1,0,0,0,0,0,0,0
9039,1,0,0,0.0,1,0,0,0,0,0,0,0,1,0.5288851560955453,0.006070039024648316,0,1,0,0,0,0,1,0
9040,0,1,1,0.6412634661407186,1,0,0,1,1,0,1,1,1,0.824874718807335,0.5411803994148282,0,1,0,0,0,0,1,0
9041,1,0,0,0.33637597558025867,1,1,0,0,0,0,1,0,1,0.6993104478677303,0.2487811749015062,1,1,0,0,0,0,1,0
9042,0,0,1,0.0,1,0,0,0,0,0,0,0,1,0.5200959574018545,0.005968110283739485,1,1,0,0,0,0,0,1
9043,0,0,0,0.32809898352475514,1,1,0,0,1,0,1,1,0,0.7988002529099887,0.28174715803409145,0,1,0,0,0,1,0,0
9044,0,0,0,0.044002723661109626,1,0,0,0,0,0,1,1,1,0.7021529400081533,0.04173479071695797,1,1,0,0,0,0,1,0
9045,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.5113850054006659,0.005867088973317208,0,1,0,0,0,0,1,0
9046,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0.30491924953855243,0.003472696120312084,1,0,0,0,0,0,1,0
9047,0,0,0,0.005322515368225679,1,0,0,0,0,0,0,1,1,0.6243390834570686,0.010801857636312293,0,1,0,0,0,0,1,0
9048,0,0,0,0.14307674417963795,1,0,0,0,0,0,0,0,0,0.31311319004047194,0.06311324019284831,1,0,0,0,0,0,1,0
9049,1,0,0,0.021372214360895432,1,0,0,0,0,0,0,0,1,0.5201059024387474,0.017979643104492262,0,1,0,0,0,0,1,0
9050,1,1,0,0.10418656572074685,1,0,0,0,1,0,1,1,1,0.7788113772194588,0.09028157955483675,1,1,0,0,0,0,1,0
9051,1,1,0,0.33530235344400827,1,1,0,1,0,0,0,0,1,0.6205610653314522,0.22785757777817744,0,1,0,0,0,0,0,0
9052,0,0,0,0.24099951770246314,1,0,0,1,0,1,1,0,0,0.5232234293176883,0.15113091519468824,0,0,0,0,0,0,0,1
9053,0,0,0,0.44931685118540626,0,0,0,0,1,0,1,1,1,0.30546283546608594,0.18136733231483804,0,0,0,0,0,0,0,0
9054,0,0,1,0.09829813161977641,1,1,0,0,0,0,0,1,0,0.7560486291482073,0.08276140469747993,1,1,0,0,0,0,1,0
9055,1,0,0,0.6376299394266289,1,1,0,0,1,0,1,1,1,0.8680750173883546,0.5517005274164176,0,1,0,1,0,0,1,0
9056,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.3006521572058185,0.0034232104545562844,0,0,0,0,0,0,0,1
9057,0,1,0,0.7984824160582099,1,1,1,1,0,0,1,0,1,0.8480659587097736,0.6811199821628999,1,1,0,0,0,0,1,0
9058,0,0,0,0.012226283879656356,1,0,0,0,0,0,0,0,0,0.2701768511225648,0.007492256439093301,1,0,0,0,0,0,1,0
9059,0,0,0,0.02816901408450704,1,0,0,0,0,0,1,0,0,0.3560698119363072,0.018520295059624846,1,0,0,0,0,1,0,0
9060,1,0,0,0.014084507042253521,1,0,0,0,0,0,0,0,1,0.5204729822477464,0.01413949710072509,0,1,0,0,0,0,1,0
9061,0,0,0,0.16208418074166553,1,1,0,0,0,0,0,1,1,0.674984513048199,0.11544554180203277,1,1,0,0,0,0,1,0
9062,0,0,0,0.11492463169130607,1,1,0,1,0,0,0,1,1,0.7333638173218359,0.0978870855616244,1,1,0,0,0,1,0,0
9063,0,1,0,0.2196727716962923,1,0,0,1,0,1,1,1,0,0.8418890300435847,0.18583209958777375,0,1,0,1,0,0,0,0
9064,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0.27348484085949726,0.0031081498391852614,0,0,0,0,0,0,1,0
9065,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0.01768786598997669,0.0001416605737355938,1,0,1,0,0,0,0,0
9066,0,1,1,0.2930972404265573,1,0,0,0,0,0,1,1,1,0.7177212975823737,0.22320459952947588,0,1,0,0,0,0,1,0
9067,0,1,1,0.0,1,0,0,0,0,0,0,0,0,0.013220004155098572,8.984657484276552e-05,0,0,1,0,0,0,0,1
9068,0,1,1,0.45194312875507614,1,0,0,0,0,0,0,0,0,0.5838091824261861,0.2813259562076929,1,1,0,0,0,0,1,0
9069,0,0,0,0.5026633329808612,1,1,0,1,0,1,1,1,1,0.6465697015452838,0.3764676034499582,1,0,0,1,0,0,0,0
9070,1,0,0,0.05252888966878266,1,1,0,0,0,0,0,0,1,0.5861481640214113,0.043630942604924575,0,1,0,0,0,1,0,0
9071,0,0,0,0.04546294204235529,1,0,0,0,0,0,0,0,1,0.2931706229217802,0.019500421989934503,1,0,0,0,0,0,1,0
9072,1,0,0,0.5040563408389226,1,1,0,1,0,0,1,0,1,0.7005527362273964,0.36904802300671136,0,1,0,0,0,0,1,0
9073,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.5139599087233518,0.005896950245406976,1,1,0,0,0,0,1,0
9074,1,0,0,0.6311025672286585,1,1,0,0,1,0,1,1,1,0.794641821528417,0.5213264389954474,1,1,0,0,0,0,1,0
9075,0,1,0,0.187517134672749,1,1,0,0,0,0,0,1,1,0.6590359906038427,0.13028961554901086,1,1,0,0,0,0,1,0
9076,0,1,0,0.7328553928789202,1,1,0,1,0,0,1,1,0,0.8025470032358196,0.6023683360420553,1,1,0,0,0,0,0,0
9077,0,0,0,0.6293685433190572,1,1,0,1,0,0,1,0,1,0.8053207718914052,0.5323235571749104,1,1,0,0,0,0,1,0
9078,0,0,0,0.0,1,0,0,1,0,0,0,0,1,0.5689187797863157,0.006534310797198793,0,1,0,0,0,0,1,0
9079,0,0,0,0.014084507042253521,1,0,0,0,0,0,0,0,0,0.2633015698718827,0.007550763226404885,1,0,0,0,0,0,1,0
9080,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.6018578844767937,0.006916307107075673,1,1,0,0,0,0,0,1
9081,0,0,0,0.6768271465632644,1,1,0,0,1,0,1,1,1,0.8701610069612871,0.5932632391196829,0,1,0,1,0,1,0,0
9082,0,1,0,0.8307832494434694,1,1,0,1,1,0,1,0,1,0.7727192257179148,0.661370705937223,1,1,0,0,0,0,1,0
9083,0,0,0,0.01138857667348226,1,0,0,0,0,0,1,1,1,0.71377102228187,0.01699114405582003,1,1,0,0,0,0,1,0
9084,1,1,0,0.08450704225352114,1,0,0,0,0,0,0,0,1,0.5436428373874671,0.05629502214619901,1,1,0,0,0,0,0,1
9085,0,0,0,0.056338028169014086,1,0,1,0,0,1,0,0,0,0.35546733925971435,0.029798046555300627,0,0,0,0,0,0,0,0
