SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,gender_Male,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,1,1,0.03303136979102036,1,0,0,0,1,0,0,0,0,0.31616771263685184,0.0189480039987727,1,0,0,0,0,0,1,0
0,0,0,0.05266733536224821,0,0,0,0,0,0,0,0,0,0.0669104624550489,0.011685651789663104,1,0,0,0,0,0,0,0
0,0,0,0.05067864665617352,1,0,0,0,0,0,1,1,1,0.70872275023426,0.046038368924725834,0,1,0,0,0,0,1,0
1,0,0,0.1179245230109838,1,0,0,0,0,0,0,1,1,0.6356801073095789,0.08915497113487786,1,1,0,0,0,0,1,0
0,1,0,0.7592276339566633,1,1,0,1,0,0,1,1,0,0.8251420717641311,0.6466132267880309,0,1,0,0,0,0,1,0
0,0,0,0.14727087736038455,1,0,1,0,0,1,1,1,0,0.804381280573079,0.12265372258368036,0,1,0,0,0,0,0,0
0,0,0,0.2156424477931348,1,0,0,0,0,0,0,1,1,0.41407966203514557,0.11665458061582559,0,0,0,0,0,0,1,0
0,0,0,0.38018177081278454,1,1,1,1,1,0,0,1,1,0.883504454025259,0.33776953283070643,0,1,0,0,0,0,0,0
1,1,0,0.1673146196847057,1,1,0,1,0,0,1,1,1,0.8218346333469839,0.14611700162353644,0,1,0,0,0,0,1,0
0,1,0,0.0767873652562782,1,1,0,1,0,0,1,1,1,0.8632014334735404,0.06700229737727742,0,1,0,0,0,0,1,0
0,0,0,0.07149064816060455,1,0,0,0,0,0,1,0,1,0.6058569611650703,0.05053042744414904,0,1,0,0,0,0,1,0
0,0,0,0.18949036112277762,1,1,0,0,0,0,0,0,1,0.5726160376785608,0.12430163581471904,1,1,0,0,0,0,0,1
1,0,0,0.022433741567444435,0,0,0,0,1,0,0,1,1,0.23221636492402786,0.010996972847885561,1,0,0,0,0,0,1,0
1,1,0,0.23299857183564876,1,0,0,1,0,0,0,0,1,0.5970541844059276,0.15730504138849297,0,1,0,0,0,0,0,1
0,0,0,0.056338028169014086,0,0,1,0,1,1,0,0,0,0.22562270117481567,0.023469114930749456,1,0,0,0,0,0,0,1
0,0,0,0.9292886137251065,1,1,0,1,1,1,1,1,0,0.8998817774390123,0.8167194915783703,1,1,0,0,0,0,1,0
0,1,1,0.03888547047038375,1,0,0,1,0,0,0,0,1,0.6228152457468544,0.03269403816407203,0,1,0,0,0,0,1,0
1,0,0,0.052202663779524094,1,1,0,1,0,0,0,0,1,0.6077631161395245,0.03754526331012402,0,1,0,0,0,0,1,0
0,0,0,0.03855655067414453,1,0,0,0,1,1,1,1,1,0.6221729663870492,0.032230783099709066,1,0,0,0,0,0,1,0
1,0,0,0.10837693268536336,1,1,0,0,1,0,1,1,1,0.8187116793824271,0.10033699657160758,1,1,0,0,0,0,1,0
1,1,0,0.2671980806745622,1,1,0,1,1,0,1,1,1,0.8588712366022151,0.23221212362918742,1,1,0,0,0,0,1,0
1,0,0,0.582095530364467,1,1,1,1,1,0,1,1,0,0.9528035910269764,0.5553837612065929,0,1,0,0,0,0,1,0
0,0,0,0.1121804193778122,0,0,0,0,1,1,0,0,1,0.2799158459040328,0.05256029891119886,1,0,0,0,0,1,0,0
0,1,0,0.7323943661971831,1,0,0,0,1,0,1,1,1,0.7817485172643214,0.5903374560279635,0,1,0,1,0,0,0,0
0,1,1,0.5712095984736933,1,0,0,0,0,0,0,0,1,0.014989806029718805,0.09083383738624363,0,0,1,0,0,0,0,1
0,0,0,0.1313961389854536,1,1,0,0,0,0,0,0,1,0.5737610461141424,0.08944038095762132,0,1,0,0,0,0,1,0
1,0,0,0.06901235387222533,1,0,0,0,0,0,1,1,1,0.708955223880597,0.06328614977271357,1,1,0,0,0,0,1,0
1,1,0,0.44845964161510077,1,1,0,0,0,0,1,1,1,0.7587659323800974,0.3544696735684907,1,1,0,0,0,0,1,0
0,1,0,0.057611619648176855,1,0,0,0,1,0,0,0,1,0.6967992851665042,0.05045959315353847,0,1,0,0,0,0,0,0
0,1,0,0.3656926380204478,1,0,0,0,1,0,1,1,1,0.8066755878141272,0.29834020757085716,1,1,0,0,0,0,1,0
0,0,0,0.03964894523935771,1,0,0,0,1,0,1,1,0,0.7760524007389596,0.041229129039601055,1,1,0,0,0,0,0,0
1,1,0,0.02816901408450704,1,0,0,0,0,1,1,0,1,0.6670409299852851,0.028917906591416805,0,1,0,0,0,0,0,1
0,0,0,0.8503619761943672,1,1,0,0,1,0,1,1,1,0.7933631033646256,0.7063584419229412,1,1,0,1,0,0,1,0
0,0,0,0.6131529930063981,1,0,0,0,1,1,0,0,1,0.6867217703139455,0.4475157532372118,0,1,0,0,0,0,1,0
0,0,0,0.1267605633802817,1,0,0,0,0,0,0,0,1,0.5157003433344813,0.07600043851139929,1,1,0,0,0,0,1,0
0,0,0,0.00206994137002528,1,0,0,0,0,0,0,1,0,0.6156478697725851,0.008416291733527453,0,1,0,0,0,0,0,0
0,1,0,0.1544088314487002,1,0,0,1,0,1,1,1,0,0.8573229229667578,0.13040133142281832,0,1,0,0,0,0,0,1
0,0,0,0.014084507042253521,1,0,0,0,0,0,0,0,0,0.5073164867284016,0.012843591650718852,0,1,0,0,0,0,1,0
0,0,0,0.08732943729701423,1,0,0,0,0,0,1,1,1,0.7383049000588987,0.07234889682455795,0,1,0,0,0,0,0,0
0,1,0,0.5248405756152718,1,1,1,0,1,0,1,1,1,0.8806592949810019,0.46409012684037476,0,1,0,0,0,0,0,0
0,1,0,0.0329539960362652,1,1,0,0,0,0,0,0,1,0.5665469675535805,0.025866427181445772,0,1,0,0,0,1,0,0
0,0,0,0.2984700622464454,1,1,0,0,0,0,0,0,1,0.5589682983351336,0.19393151824992746,0,1,0,0,0,0,0,0
0,0,0,0.0510084951779971,1,0,0,0,0,0,0,0,0,0.27302342753381714,0.023269540946562133,1,0,0,0,0,0,0,1
0,1,1,0.1952831891206467,1,1,0,0,0,0,0,1,1,0.6814023496861736,0.1494870967197562,0,1,0,0,0,0,1,0
0,0,0,0.06839796684154746,1,0,0,0,0,0,1,1,1,0.7186096954347102,0.0629763623406277,0,1,0,0,0,0,1,0
0,0,0,0.09336071978727742,1,0,0,0,1,0,1,1,0,0.7748704888345462,0.08164622455422972,0,1,0,0,0,0,0,0
0,0,0,0.056338028169014086,1,0,0,0,0,0,0,0,0,0.023419575039921217,0.011337767546160967,1,0,1,0,0,0,0,1
0,0,0,0.055861620578546434,1,0,1,0,0,0,0,0,1,0.3038433155005774,0.026209869436351133,1,0,0,0,0,0,1,0
0,1,1,0.3600793595366692,1,0,0,0,0,0,0,0,1,0.5188556056570739,0.20639360075813007,1,1,0,0,0,0,1,0
1,0,0,0.6771895337795508,1,1,0,0,0,0,0,0,1,0.597534310461064,0.4489864525423359,0,1,0,0,0,0,1,0
0,1,1,0.6615474940099053,1,1,0,0,1,0,1,1,1,0.875308284373262,0.5847543821390582,1,1,0,0,0,0,0,0
0,1,1,0.011971822377168016,1,0,0,0,0,0,0,0,1,0.026759062268103092,0.0021248255643847302,0,0,1,0,0,0,1,0
0,0,0,0.0,1,0,0,0,0,0,0,1,1,0.6225040665366297,0.0071557418286327355,0,1,0,0,0,0,1,0
1,1,0,0.06815390592882208,1,1,0,1,0,0,1,0,1,0.7173948086773452,0.05702106383345981,0,1,0,0,0,0,1,0
0,0,0,0.0641399873118893,0,0,1,0,0,1,0,0,0,0.2619121445344037,0.0335824411340724,0,0,0,0,0,0,0,1
0,0,0,0.0,1,0,0,0,0,0,0,0,0,0.01946547340946184,0.00016227556861884553,1,0,1,0,0,0,0,1
0,0,0,0.7071083960190551,1,1,1,1,0,0,1,0,1,0.7626844712160153,0.5584278949888566,1,1,0,0,0,0,1,0
0,1,0,0.00401140399993564,1,0,0,0,0,0,0,0,1,0.5199225152017423,0.008102335822464583,0,1,0,0,0,0,1,0
0,0,0,0.3332597420254038,1,0,0,0,0,0,1,1,1,0.7539403118916453,0.272186489039894,1,1,0,0,0,0,1,0
1,1,0,0.643393634355046,1,0,0,0,0,0,0,0,1,0.5245698139667305,0.36917482656022105,0,1,0,0,0,0,1,0
0,0,0,0.09346409647553952,1,0,0,0,0,0,0,0,1,0.26896497987781903,0.03601759763986588,1,0,0,0,0,0,0,0
0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.26964203950791865,0.0030635846954241664,1,0,0,0,0,0,0,1
0,0,0,0.15213720835760405,1,1,0,0,0,1,0,0,0,0.7124313117162069,0.1185132422666455,0,1,0,0,0,0,1,0
0,0,0,0.023286352406914092,1,1,0,0,1,0,0,0,0,0.6316119006073313,0.02250920776386785,0,1,0,0,0,0,0,0
0,0,0,0.02122521586285749,1,0,0,0,1,1,0,0,0,0.6639880176119151,0.021369978533605963,0,1,0,0,0,1,0,0
0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.5162399463629826,0.005923391946628174,0,1,0,0,0,0,0,1
0,1,1,0.0016149428996004456,1,0,0,0,0,0,0,0,1,0.5110471762102364,0.006813827621740767,0,1,0,0,0,0,0,0
0,0,0,0.09232999167011258,1,0,0,0,0,0,0,0,1,0.5155127220517053,0.0567155648264496,0,1,0,0,0,0,1,0
0,0,0,0.0033333545920322255,1,0,0,0,0,0,1,1,1,0.6975909347184193,0.010595485271731656,1,1,0,0,0,0,1,0
0,0,0,0.12331489821090583,1,0,0,0,1,1,0,0,1,0.663530262170223,0.0945628915341229,1,1,0,0,0,0,0,1
1,0,0,0.0728925912233371,1,1,0,0,0,0,0,0,1,0.6036814630278048,0.057199087083763,0,1,0,0,0,1,0,0
0,0,0,0.32024405421002716,1,0,0,1,0,0,0,0,1,0.5849132231894311,0.21135006212720842,1,1,0,0,0,0,1,0
0,1,1,0.6647673223098307,1,1,0,0,0,0,0,1,0,0.6711644762742568,0.48374496679247136,0,1,0,1,0,0,0,1
0,0,0,0.014084507042253521,1,0,0,0,0,0,0,0,0,0.5170415802020891,0.013691575359881494,1,1,0,0,0,1,0,0
0,0,0,0.05918658154272739,1,0,0,0,1,1,0,0,0,0.5374755401430166,0.034217606699203075,0,0,0,0,0,1,0,0
0,0,0,0.02136852770377408,1,0,0,0,1,0,0,0,0,0.6064147786125862,0.019000909527802673,0,1,0,0,0,0,0,0
0,0,0,0.47363537071848316,1,0,0,0,0,0,0,0,1,0.020102998920523907,0.08042915408417904,1,0,1,0,0,0,1,0
0,1,0,0.15322927401191858,1,1,0,0,0,0,1,1,1,0.7642301905056265,0.1315790233935299,0,1,0,0,0,0,1,0
0,0,0,0.056338028169014086,1,0,0,0,0,0,0,1,0,0.6131788820157924,0.044960017541153904,0,1,0,0,0,0,1,0
0,0,0,0.0,1,0,0,0,0,0,0,0,0,0.5101236680823725,0.005852461186508013,0,1,0,0,0,0,1,0
1,0,0,0.37210835598973335,1,0,1,0,1,0,0,0,0,0.4573405379802145,0.19271489160724967,1,0,0,0,0,0,0,0
0,0,0,0.2708040092418274,1,1,0,1,0,0,0,0,1,0.6080394890625599,0.16873738661437693,0,1,0,0,0,0,1,0
1,0,0,0.2044590175157601,0,0,0,0,1,0,0,1,1,0.48787907519043805,0.10079002496624893,0,0,0,0,0,1,0,0
0,0,0,0.2136121453866216,1,1,0,0,1,0,1,0,1,0.7178422468416371,0.16467643166893842,1,1,0,0,0,0,1,0
0,0,0,0.05751704746218927,1,0,0,0,0,0,0,1,1,0.6153738096175799,0.04497684264445517,1,1,0,0,0,0,1,0
0,1,1,0.0,1,0,0,0,0,0,0,0,1,0.5310108772095682,0.0060946911100348035,0,1,0,0,0,0,1,0
0,0,0,0.03180134769448516,1,0,0,0,0,0,0,1,1,0.6107698288945225,0.02769836396344871,0,1,0,0,0,0,1,0
0,0,0,0.15793717923777184,1,0,0,0,0,0,0,0,0,0.29177759677593473,0.06566001074222179,1,0,0,0,0,0,1,0
0,0,0,0.3330464412630732,1,1,0,0,0,0,1,1,1,0.7607229131346012,0.26652557418796324,1,1,0,0,0,0,0,0
0,0,0,0.014084507042253521,0,0,0,0,0,0,0,0,0,0.23813880772623447,0.006971629679051602,1,0,0,0,0,0,0,0
0,1,0,0.663563002006794,1,0,0,1,1,0,1,1,1,0.8442748259734384,0.5726609259008156,0,1,0,0,0,1,0,0
0,0,0,0.14044070180827667,1,1,1,0,0,0,0,0,1,0.6041506982042475,0.09509001061467903,0,1,0,0,0,0,1,0
0,0,0,0.0015265247107600004,1,1,0,0,0,0,1,1,1,0.7612113090174083,0.009749865798293284,0,1,0,0,0,0,1,0
0,0,0,0.04225352112676056,1,1,0,1,0,0,0,0,0,0.6322219064423419,0.03512213634457538,0,1,0,0,0,0,0,0
0,0,0,0.0,1,0,0,0,0,0,0,0,0,0.013118468563149863,8.866906191975112e-05,1,0,1,0,0,0,0,1
0,1,0,0.8285805074261542,1,1,0,1,1,0,1,1,1,0.8504186905201424,0.7059131068250296,1,1,0,0,0,0,1,0
1,0,0,0.014682713843974838,1,1,0,0,1,0,0,1,1,0.699565879626252,0.018988329237282,0,1,0,0,0,0,1,0
0,1,0,0.5589152285423133,1,1,1,1,0,1,1,0,1,0.9418690780550673,0.5223170075174322,0,1,0,0,0,0,0,0
0,0,0,0.5271748556386694,1,0,1,0,0,0,0,0,1,0.5657570974627554,0.32719447756464315,1,1,0,0,0,0,0,0
1,0,0,0.08354571581264991,1,0,0,1,0,0,1,1,1,0.7899936837337931,0.07455569206010042,0,1,0,0,0,0,1,0
0,0,0,0.07312926997393136,1,0,0,0,0,0,0,0,0,0.019900497512437804,0.012019129285564265,1,0,1,0,0,0,0,1
1,0,0,0.0,1,0,0,0,0,0,0,0,1,0.5238085882645503,0.006011165834362717,0,1,0,0,0,0,1,0
0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.506786475014739,0.005813759605236703,1,1,0,0,0,0,1,0
0,0,0,0.01644785904185281,1,0,0,0,0,0,0,0,0,0.5121038845930914,0.01601618900020632,0,1,0,0,0,0,0,0
0,1,0,0.6035030867072686,1,1,0,1,1,1,0,1,1,0.845118534284144,0.517424681458739,1,1,0,0,0,0,1,0
0,0,0,0.013612361997152298,1,1,0,0,0,0,0,0,1,0.5690208067733247,0.015786512398436155,0,1,0,0,0,0,0,1
0,0,0,0.006429267118002788,1,0,0,0,0,0,0,0,0,0.27161006325498477,0.004679814194532247,1,0,0,0,0,0,0,1
0,1,1,0.9944718249787586,1,1,0,1,1,0,1,1,1,0.8574179214818027,0.8644861844825389,1,1,0,0,1,0,0,0
0,1,1,0.2066561473598187,1,0,0,1,0,0,1,0,1,0.6748999029501106,0.15847116969604402,0,1,0,0,0,0,0,0
0,0,0,0.05941380343485322,1,0,0,0,1,1,1,1,0,0.64930540165266,0.05700771807938591,0,0,0,0,0,0,1,0
0,1,0,0.8169449245395218,1,1,1,1,1,0,1,1,1,0.9114134956890163,0.7221058314733447,0,1,0,0,1,0,0,0
0,0,0,0.0,1,0,0,0,0,0,0,0,0,0.026746437895077052,0.00024671324814853966,0,0,1,0,0,0,0,1
0,0,1,0.4676647191867487,1,0,0,0,1,0,1,0,1,0.6999189687137229,0.3518535704854526,0,1,0,1,0,0,1,0
0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.01916099069239578,0.0001587444685651715,0,0,1,0,0,0,0,1
0,0,0,0.06294030905629766,1,0,0,0,0,0,1,0,1,0.6566077237258379,0.05243155257035438,1,1,0,0,0,0,1,0
0,0,0,0.7019999538679667,1,1,0,1,1,0,1,1,1,0.8667926456154337,0.6336219287437451,0,1,0,0,0,0,1,0
0,0,0,0.0014407686419323326,0,0,1,0,0,0,0,0,0,0.11624597169042905,0.0019049503803796155,0,0,0,0,0,0,0,1
0,0,0,0.1267605633802817,1,1,0,1,0,0,0,0,1,0.6242400550627928,0.09224956721334374,0,1,0,0,0,0,0,0
0,0,0,0.10783454532967156,1,0,0,0,0,0,0,0,1,0.26442262913659564,0.04257636624753092,0,0,0,0,0,0,0,0
0,0,0,0.05993241906925079,1,1,0,0,0,0,1,1,1,0.7626016943782237,0.053931467876174886,1,1,0,0,0,0,0,0
0,0,0,0.008545811170787149,1,0,0,0,0,0,0,1,1,0.6242033998515607,0.012810367969143172,0,1,0,0,0,0,1,0
0,1,1,0.6764007251887856,1,0,0,0,0,0,1,0,1,0.6503827264927915,0.4625050795816238,0,1,0,0,0,0,0,0
0,1,0,0.41125916321662775,1,1,0,1,1,0,1,1,1,0.8445916293875545,0.361819832348274,0,1,0,0,0,1,0,0
0,1,0,0.00091433583757057,1,0,0,0,0,0,0,0,1,0.019034662377049736,0.00027189321362178735,0,0,1,0,0,1,0,0
0,1,0,0.3223873179487946,1,1,0,0,0,0,1,0,1,0.6607377489150382,0.23228668601331787,0,1,0,0,0,0,1,0
0,0,0,0.08986743243913761,1,0,0,0,0,0,1,1,1,0.7192841668688346,0.0723711306637468,1,1,0,0,0,0,1,0
0,0,0,0.0024008125417093375,1,0,0,0,1,0,1,1,0,0.7586442958184453,0.010370102549228719,0,1,0,0,0,0,1,0
0,0,0,0.13189590390912984,1,1,0,0,1,0,1,1,0,0.7934623177617078,0.11871811732033355,0,1,0,0,0,0,0,0
0,0,0,0.3919002515537223,1,0,0,0,1,1,0,0,1,0.3677083163060353,0.18180959868287278,1,0,0,0,0,0,0,0
0,0,0,0.12302643134300358,1,0,0,0,0,0,0,0,0,0.017055923995714335,0.01966594136367496,0,0,1,0,0,0,0,0
0,0,0,0.4923275433504597,0,0,0,1,0,0,1,1,1,0.3679756162444506,0.2165870952625753,0,0,0,0,0,0,1,0
0,1,0,0.9726850467212304,1,1,0,1,1,1,1,1,1,0.9033668535851067,0.8824541679735073,1,1,0,0,1,0,0,0
0,1,1,0.10911606877207858,1,1,0,1,0,0,1,1,1,0.7940292727693778,0.09626396554458527,0,1,0,0,0,0,1,0
0,0,0,0.007293932983476273,1,0,0,0,0,0,0,0,0,0.5030384156472443,0.008806037186400908,0,1,0,0,0,0,1,0
0,0,0,0.009869322977357698,1,0,0,0,0,0,0,1,0,0.6197516029509414,0.015496744991028419,0,1,0,0,0,0,1,0
0,0,0,0.017343262934091535,1,0,0,0,0,0,1,0,1,0.6572767623382716,0.01843048245536553,0,1,0,0,0,1,0,0
0,1,0,0.1267605633802817,1,0,0,0,0,0,0,0,1,0.5171165821405116,0.07939822667741045,1,1,0,0,0,0,1,0
0,0,0,0.29674839997894825,1,0,1,1,0,1,1,0,0,0.5810417003104054,0.19271029806032403,0,0,0,1,0,0,0,1
1,0,0,0.031154477539327954,1,1,0,0,0,0,1,0,1,0.696822181321801,0.029883746416210485,0,1,0,0,0,0,1,0
0,1,0,0.7583117151872492,1,1,0,1,0,0,1,1,1,0.8254348354417851,0.6330228973308549,0,1,0,0,0,1,0,0
0,0,0,0.4203103840130158,1,0,1,0,0,0,0,0,1,0.5642471715950098,0.2612346658298908,1,1,0,0,0,0,0,0
0,0,1,0.04225352112676056,1,1,0,1,0,0,0,0,0,0.7061057848584517,0.03976636596250872,0,1,0,0,0,0,0,0
1,1,0,0.6901408450704226,1,1,0,1,0,0,1,0,1,0.7320805290741068,0.5342302178496416,0,1,0,0,0,0,1,0
1,0,0,0.040689953343887905,1,1,0,0,0,0,0,0,1,0.563081633781798,0.03173132054728998,0,1,0,0,0,0,1,0
1,1,0,0.2414443199246512,1,0,0,0,1,0,1,1,1,0.8165064237654883,0.21198173144008187,0,1,0,0,0,0,1,0
0,1,0,0.2445250414550556,0,0,1,0,0,0,0,0,0,0.1206174717414902,0.06110246790501483,0,0,0,0,0,1,0,0
1,1,0,0.15060613279131882,1,0,0,0,0,0,1,1,1,0.7189813165425053,0.12543217997174377,1,1,0,0,0,0,1,0
0,0,0,0.025648339309761233,1,1,0,0,0,0,0,0,0,0.5678319698097274,0.024041733620173433,0,1,0,0,0,0,1,0
0,0,0,0.006816113577842758,1,0,0,0,0,0,0,0,1,0.27085625866220564,0.00572746363185149,0,0,0,0,0,0,0,0
1,0,0,0.42046554304084854,1,1,0,1,0,1,0,0,1,0.7109930739875252,0.3249596190346661,0,1,0,0,0,0,1,0
1,0,0,0.02316820632065609,1,1,0,0,0,0,0,0,1,0.5605355219042674,0.02205575631595382,0,1,0,0,0,0,1,0
0,0,0,0.09215115551910825,1,0,0,0,0,0,1,0,1,0.6031886757705973,0.0665948443395046,0,1,0,0,0,0,0,0
0,0,0,0.186908566076061,0,0,0,0,1,0,1,1,1,0.3096885972261979,0.07900895763958721,0,0,0,0,0,0,0,0
0,0,0,0.014084507042253521,1,0,0,0,0,0,0,0,1,0.5149529633361715,0.013349350592995744,1,1,0,0,0,1,0,0
1,0,0,0.36711784685087906,0,0,0,0,1,0,0,1,1,0.24592876952955428,0.14027161486149184,1,0,0,0,0,0,1,0
0,1,1,0.700104229443625,1,1,0,0,1,1,0,1,1,0.8046723517919981,0.5775122913134777,1,1,0,0,0,0,0,0
1,1,0,0.07245833231835075,1,1,0,0,0,0,0,0,1,0.56861051702184,0.050238613403689264,1,1,0,0,0,0,1,0
0,1,0,0.0009604995382022368,1,0,0,0,0,0,1,0,0,0.37478659110178875,0.004823179232616917,0,0,0,0,0,0,0,1
0,0,0,0.06472731212652254,1,0,0,0,0,0,0,1,0,0.607398407706906,0.048884443891975916,0,1,0,0,0,0,0,0
0,0,0,0.08083209712807239,0,0,0,0,0,0,0,1,1,0.16058843945856743,0.02126542510259398,1,0,0,0,0,0,0,0
0,0,0,0.21244265724253658,1,0,0,0,0,0,0,0,0,0.016362757763476062,0.0360356470319944,0,0,1,0,0,0,0,0
0,0,1,0.00590291485176129,1,0,0,0,0,0,0,0,0,0.27218146032396107,0.005274170368034031,0,0,0,0,0,0,0,1
0,0,0,0.2431466896570565,1,0,0,1,1,0,0,0,1,0.598236459426781,0.16450329441632872,0,1,0,0,0,0,1,0
0,0,0,0.09303027390950314,1,0,0,0,0,0,0,0,1,0.26398235430994044,0.03327546797667352,1,0,0,0,0,0,1,0
1,0,0,0.5248161303226226,1,1,0,0,0,0,0,1,1,0.7037820633134932,0.3997906803677512,0,1,0,0,0,1,0,0
1,0,0,0.21602089816655462,1,1,0,1,0,0,0,0,1,0.6178041913037162,0.14993033420780447,1,1,0,0,0,0,1,0
0,0,0,0.0008156990088976619,1,0,0,0,0,0,0,1,0,0.6195470513174919,0.007647399031782299,0,1,0,0,0,0,1,0
0,0,0,0.008773510208352264,1,0,0,0,0,0,0,0,0,0.5120255237745364,0.010902221361353326,0,1,0,0,0,0,0,0
1,0,0,0.0,1,1,0,0,0,0,0,0,1,0.5763560947593089,0.006620561680511257,1,1,0,0,0,0,1,0
1,1,0,0.421642228074027,1,1,1,0,0,0,0,0,1,0.6432973178378032,0.2748371658490648,1,0,0,1,0,0,1,0
0,0,0,0.7464788732394366,1,1,0,1,1,1,1,1,0,0.9237578880031779,0.6916742310152584,0,1,0,0,0,0,1,0
0,0,0,0.01266310745273744,1,0,0,0,0,0,0,0,1,0.27873025238034493,0.0071632811661992216,0,0,0,0,0,1,0,0
0,1,1,0.07420494570873945,1,0,0,0,0,1,1,0,0,0.6780581774348715,0.06563626229768803,0,1,0,0,0,0,1,0
0,1,1,0.15242625198500193,1,0,0,0,0,0,0,1,0,0.6877467984322979,0.12504069406434948,0,1,0,0,0,0,1,0
0,0,0,0.22244409975060392,1,0,0,0,0,0,1,1,1,0.7180364671354278,0.17847843691092116,1,1,0,0,0,0,1,0
0,0,0,0.0337369909666841,1,0,0,0,0,0,0,1,1,0.6143353337930828,0.030256792900788754,1,1,0,0,0,0,1,0
0,0,0,0.06403920029282081,1,0,0,0,0,0,0,0,0,0.010070747659967625,0.00819006922712316,0,0,1,0,0,0,1,0
0,0,0,0.0,1,0,0,0,0,0,0,0,0,0.014817954670935798,0.00010837808036337963,1,0,1,0,0,0,0,1
0,1,1,0.00721159604792981,1,0,0,1,0,0,0,0,1,0.5558325689819555,0.01062774621299253,0,1,0,0,0,0,0,0
1,0,0,0.43765607071570467,1,1,0,1,1,0,1,1,1,0.9094853699293626,0.4088923972863817,0,1,0,0,0,0,1,0
0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.2656366069368098,0.0030171335099410785,0,0,0,0,0,0,0,0
1,0,0,0.5594074164819829,1,1,0,0,0,0,1,1,1,0.7771479774147373,0.4490063419002437,1,1,0,0,0,0,1,0
0,0,0,0.030018120079085355,0,0,0,1,0,0,0,0,0,0.10846534878501841,0.007502684852864141,0,0,0,0,0,0,0,0
0,0,0,0.009801923984114534,1,0,0,1,0,0,0,0,1,0.5769259753862556,0.013348829239177953,0,1,0,0,0,0,1,0
0,1,0,0.0,1,0,0,0,0,0,1,0,1,0.6124336757400917,0.007038955044066376,0,1,0,0,0,0,0,0
0,1,0,0.43216582120672287,1,1,0,0,1,0,1,1,1,0.6977290949814171,0.3056128171792384,1,0,0,0,0,0,1,0
0,0,0,0.0,1,0,0,0,0,0,0,1,1,0.3740488486672339,0.004274395256295525,0,0,0,0,0,0,1,0
0,1,1,0.6967494802111899,1,1,0,1,0,0,1,1,1,0.8446791760773933,0.6041037168158018,0,1,0,1,0,1,0,0
0,1,0,0.7579374342492127,1,1,0,0,1,1,1,1,0,0.8486043865133386,0.6545039487888176,1,0,0,1,0,0,1,0
1,1,0,0.9658516971628995,1,1,0,1,1,0,1,1,1,0.8616622112603216,0.8579017463532845,1,1,0,0,0,0,0,0
0,1,1,0.38340102262027576,1,1,0,0,1,0,1,0,0,0.6912629920486791,0.27404597771301603,0,1,0,0,0,0,1,0
0,0,0,0.14591449775855164,1,1,0,0,0,0,1,0,1,0.663801557485714,0.11176990941012281,1,1,0,0,0,0,0,0
0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.5068392523223793,0.005814371666097291,1,1,0,0,0,0,1,0
1,0,0,0.03347677893981335,1,0,0,0,0,0,1,0,1,0.6550149688531861,0.031908061435222006,0,1,0,0,0,0,0,1
0,0,1,0.013033366659517868,1,1,0,0,0,0,1,1,1,0.7725475949443994,0.018251648209631117,1,1,0,0,0,0,1,0
0,1,0,0.5994720824514668,1,1,0,0,1,1,1,1,1,0.8869713427000132,0.5275537393571579,0,1,0,1,0,0,1,0
1,0,0,0.3644924657668178,1,0,0,1,1,0,0,0,1,0.6181051934559465,0.24403460492945359,1,1,0,0,0,0,0,1
0,1,0,0.11441739973472853,1,0,0,0,0,0,0,0,0,0.5384025557637865,0.07769228155248631,1,1,0,0,0,0,1,0
0,1,1,0.04413321537901568,1,1,0,0,0,0,0,0,1,0.6700131955676113,0.0427660890481003,0,1,0,0,0,0,1,0
0,0,0,0.005149708691763781,1,0,0,0,1,0,0,0,0,0.5716636044659378,0.009747362423184282,0,1,0,0,0,0,1,0
0,0,0,0.06455354613522818,1,1,0,0,0,1,1,0,1,0.5222524493044608,0.043026414548045774,0,0,0,0,0,0,1,0
0,0,0,0.12559695073174412,1,1,0,0,0,0,1,1,1,0.7595205276083761,0.10603105250423836,0,1,0,0,0,0,1,0
0,1,1,0.5652653573574146,1,1,1,1,1,0,0,1,0,0.6130194399775273,0.38250679461105447,0,0,0,0,0,1,0,0
0,0,0,0.2398161723536434,1,1,0,0,0,0,0,0,1,0.5628183191693582,0.15271409903262317,1,1,0,0,0,0,1,0
0,0,0,0.22771071458631573,0,0,0,0,0,0,0,1,1,0.16683234612226297,0.05958923500204657,0,0,0,0,0,0,1,0
0,0,0,0.07756715844116405,1,0,0,0,0,0,0,1,1,0.6151777453976729,0.06051005737552198,0,1,0,0,0,0,0,0
0,0,0,0.15602858259218405,1,1,0,0,0,0,0,0,0,0.05478996534602336,0.030926832847004343,0,0,1,0,0,1,0,0
